firm_id,date,sales_t,firm_sector,employment_t,wage_bill_t,revenue_t,adopt_t
CUCC-12,2013-03-01,1365.0,Hospitality,27.0,10724.67,29593.2,1
CUCC-12,2013-04-01,1083.0,Hospitality,29.0,9170.38,23923.47,1
CUCC-12,2013-05-01,1664.0,Hospitality,31.0,11157.83,42748.16,1
CUCC-12,2013-06-01,1274.0,Hospitality,27.0,9815.31,33098.52,1
CUCC-12,2013-07-01,993.0,Hospitality,30.0,10199.1,22292.85,1
CUCC-12,2013-08-01,1480.0,Hospitality,28.0,10324.16,35830.8,1
CUCC-12,2013-09-01,1229.0,Hospitality,28.0,10562.16,32580.79,1
CUCC-12,2013-10-01,1335.0,Hospitality,28.0,8898.96,33855.6,1
CUCC-12,2013-11-01,1081.0,Hospitality,29.0,9023.93,24300.88,1
CUCC-12,2013-12-01,1318.0,Hospitality,27.0,8824.95,31869.24,1
CUCC-12,2014-01-01,1832.0,Hospitality,28.0,9474.92,41513.12,1
CUCC-12,2014-02-01,1216.0,Hospitality,29.0,10172.04,31239.04,1
CUCC-12,2014-03-01,1302.0,Hospitality,28.0,10295.88,31912.02,1
CUCC-12,2014-04-01,1168.0,Hospitality,30.0,8854.8,27284.48,1
CUCC-12,2014-05-01,1250.0,Hospitality,30.0,9830.7,37625.0,1
CUCC-12,2014-06-01,1274.0,Hospitality,24.0,6755.28,32066.58,1
CUCC-12,2014-07-01,799.0,Hospitality,29.0,9535.2,19255.9,1
CUCC-12,2014-08-01,1622.0,Hospitality,29.0,9106.87,40274.26,1
CUCC-12,2014-09-01,1352.0,Hospitality,30.0,8461.8,35895.6,1
CUCC-12,2014-10-01,,Hospitality,27.0,9742.14,,1
CUCC-12,2014-11-01,1059.0,Hospitality,29.0,9030.31,28518.87,1
CUCC-12,2014-12-01,1128.0,Hospitality,27.0,10557.54,31347.12,1
CUCC-12,2015-01-01,1210.0,Hospitality,30.0,10776.6,33577.5,1
CUCC-12,2015-02-01,1287.0,Hospitality,28.0,11133.92,33037.29,1
CUCC-12,2015-03-01,1589.0,Hospitality,30.0,10229.4,37452.73,1
CUCC-12,2015-04-01,1488.0,Hospitality,25.0,8556.75,50949.12,1
CUCC-12,2015-05-01,1115.0,Hospitality,28.0,10287.48,32212.35,1
CUCC-12,2015-06-01,1065.0,Hospitality,29.0,10389.54,37051.35,1
CUCC-12,2015-07-01,1396.0,Hospitality,31.0,11649.8,50479.36,1
CUCC-12,2015-08-01,1355.0,Hospitality,27.0,7365.87,49945.3,1
CUCC-12,2015-09-01,1450.0,Hospitality,,7777.68,43833.5,1
CUCC-12,2015-10-01,898.0,Hospitality,27.0,9140.31,29660.94,1
CUCC-12,2015-11-01,1322.0,Hospitality,29.0,9651.78,47684.54,1
CUCC-12,2015-12-01,1147.0,Hospitality,29.0,9376.57,50078.02,1
CUCC-12,2016-01-01,1332.0,Hospitality,30.0,9456.3,50229.72,1
CUCC-12,2016-02-01,1177.0,Hospitality,28.0,9605.4,48045.14,1
CUCC-12,2016-03-01,1051.0,Hospitality,31.0,7828.43,39664.74,1
CUCC-12,2016-04-01,1421.0,Hospitality,28.0,8212.12,63973.42,1
CUCC-12,2016-05-01,971.0,Hospitality,26.0,7130.5,39228.4,1
CUCC-12,2016-06-01,873.0,Hospitality,27.0,8689.41,28494.72,1
CUCC-12,2016-07-01,1181.0,Hospitality,27.0,8760.15,43035.64,1
CUCC-12,2016-08-01,1079.0,Hospitality,30.0,9069.3,48673.69,1
CUCC-12,2016-09-01,1328.0,Hospitality,28.0,9308.04,58339.04,1
CUCC-12,2016-10-01,1171.0,Hospitality,28.0,9977.8,52566.19,1
CUCC-12,2016-11-01,1350.0,Hospitality,26.0,8577.66,49788.0,1
CUCC-12,2016-12-01,902.0,Hospitality,26.0,7701.46,42258.7,1
CUCC-12,2017-01-01,968.0,Hospitality,29.0,9266.66,34741.52,1
CUCC-12,2017-02-01,1233.0,Hospitality,28.0,8327.2,65521.62,1
CUCC-12,2017-03-01,1199.0,Hospitality,30.0,11158.8,50178.15,1
CUCC-12,2017-04-01,1446.0,Hospitality,,8172.5,80628.96,1
CUCC-12,2017-05-01,956.0,Hospitality,,,35266.84,1
CUCC-12,2017-06-01,1031.0,Hospitality,30.0,10297.8,43116.42,1
CUCC-12,2017-07-01,1569.0,Hospitality,27.0,10181.7,92068.92,1
CUCC-12,2017-08-01,1451.0,Hospitality,30.0,12285.3,68182.49,1
CUCC-12,2017-09-01,1593.0,Hospitality,28.0,9887.08,68275.98,1
CUCC-12,2017-10-01,1460.0,Hospitality,29.0,9775.32,66517.6,1
CUCC-12,2017-11-01,1433.0,Hospitality,28.0,10678.36,63424.58,1
CUCC-12,2017-12-01,1179.0,Hospitality,25.0,6960.5,50991.75,1
CUCC-12,2018-01-01,1232.0,Hospitality,26.0,7946.38,48528.48,1
CUCC-12,2018-02-01,1171.0,Hospitality,28.0,8409.8,54346.11,1
CUCC-12,2018-03-01,1558.0,Hospitality,30.0,8405.7,71122.7,1
CUCC-12,2018-04-01,1769.0,Hospitality,30.0,8040.0,81710.11,1
CUCC-12,2018-05-01,1478.0,Hospitality,28.0,8250.2,72968.86,1
CUCC-12,2018-06-01,1281.0,Hospitality,31.0,7971.03,55236.72,1
CUCC-12,2018-07-01,1519.0,Hospitality,27.0,8206.38,78471.54,1
CUCC-12,2018-08-01,1204.0,Hospitality,29.0,9431.09,61066.88,1
CUCC-12,2018-09-01,1162.0,Hospitality,27.0,9297.18,53382.28,1
CUCC-12,2018-10-01,,Hospitality,27.0,7781.94,,1
CUCC-12,2018-11-01,980.0,Hospitality,26.0,8010.6,39268.6,1
CUCC-12,2018-12-01,1175.0,Hospitality,26.0,8304.4,44720.5,1
CUCC-12,2019-01-01,1249.0,Hospitality,27.0,8192.61,64148.64,1
CUCC-12,2019-02-01,1174.0,Hospitality,29.0,8673.32,50810.72,1
CUCC-12,2019-03-01,1139.0,Hospitality,31.0,7591.59,63442.3,1
CUCC-12,2019-04-01,1224.0,Hospitality,28.0,7949.48,69939.36,1
CUCC-12,2019-05-01,1108.0,Hospitality,29.0,7464.02,53992.84,1
CUCC-12,2019-06-01,1319.0,Hospitality,27.0,7107.48,74826.87,1
CUCC-12,2019-07-01,1245.0,Hospitality,27.0,6595.83,73728.9,1
CUCC-12,2019-08-01,1137.0,Hospitality,29.0,6745.98,62569.11,1
CUCC-12,2019-09-01,1641.0,Hospitality,31.0,8291.88,97902.06,1
CUCC-12,2019-10-01,1380.0,Hospitality,27.0,6473.25,83641.8,1
CUCC-12,2019-11-01,1299.0,Hospitality,29.0,7770.84,64040.7,1
CUCC-12,2019-12-01,921.0,Hospitality,31.0,9981.69,47763.06,1
CVSM-61,2010-01-01,2820.0,Fast Food,42.0,9268.98,114069.0,0
CVSM-61,2010-02-01,2337.0,Fast Food,48.0,11307.36,90839.19,0
CVSM-61,2010-03-01,3299.0,Fast Food,44.0,9191.16,144628.16,0
CVSM-61,2010-04-01,2427.0,Fast Food,44.0,10833.24,90769.8,0
CVSM-61,2010-05-01,2370.0,Fast Food,41.0,8576.38,99397.8,0
CVSM-61,2010-06-01,2130.0,Fast Food,44.0,8169.92,82686.6,0
CVSM-61,2010-07-01,2664.0,Fast Food,40.0,7358.0,117455.76,0
CVSM-61,2010-08-01,1864.0,Fast Food,45.0,8473.95,75119.2,0
CVSM-61,2010-09-01,2228.0,Fast Food,44.0,9348.24,91570.8,0
CVSM-61,2010-10-01,2728.0,Fast Food,44.0,9645.24,125815.36,0
CVSM-61,2010-11-01,2504.0,Fast Food,47.0,9737.46,124899.52,0
CVSM-61,2010-12-01,3370.0,Fast Food,50.0,11309.0,160243.5,0
CVSM-61,2011-01-01,,Fast Food,41.0,10366.44,,0
CVSM-61,2011-02-01,2265.0,Fast Food,50.0,8939.5,86862.75,0
CVSM-61,2011-03-01,3050.0,Fast Food,46.0,10949.84,181170.0,0
CVSM-61,2011-04-01,2553.0,Fast Food,44.0,10646.68,137453.52,0
CVSM-61,2011-05-01,2406.0,Fast Food,39.0,9024.99,109280.52,0
CVSM-61,2011-06-01,2105.0,Fast Food,41.0,9404.58,91104.4,0
CVSM-61,2011-07-01,,Fast Food,44.0,9669.0,,0
CVSM-61,2011-08-01,,Fast Food,47.0,9035.28,119434.95,0
CVSM-61,2011-09-01,2379.0,Fast Food,48.0,,96920.46,0
CVSM-61,2011-10-01,2404.0,Fast Food,42.0,10269.84,92890.56,0
CVSM-61,2011-11-01,2582.0,Fast Food,46.0,9868.84,93933.16,0
CVSM-61,2011-12-01,3162.0,Fast Food,43.0,8654.61,123033.42,0
CVSM-61,2012-01-01,2157.0,Fast Food,44.0,8510.48,94821.72,0
CVSM-61,2012-02-01,2032.0,Fast Food,43.0,11895.95,81361.28,0
CVSM-61,2012-03-01,2561.0,Fast Food,48.0,11505.12,113196.2,0
CVSM-61,2012-04-01,3686.0,Fast Food,40.0,9043.2,158350.56,0
CVSM-61,2012-05-01,2220.0,Fast Food,45.0,11191.95,96858.6,0
CVSM-61,2012-06-01,2267.0,Fast Food,38.0,7980.76,83924.34,0
CVSM-61,2012-07-01,2245.0,Fast Food,43.0,8879.07,70290.95,0
CVSM-61,2012-08-01,2620.0,Fast Food,43.0,11671.06,109096.8,0
CVSM-61,2012-09-01,2403.0,Fast Food,,,93717.0,0
CVSM-61,2012-10-01,2980.0,Fast Food,48.0,12347.52,100455.8,0
CVSM-61,2012-11-01,2619.0,Fast Food,44.0,10996.48,111412.26,0
CVSM-61,2012-12-01,3009.0,Fast Food,42.0,11127.48,129387.0,0
CVSM-61,2013-01-01,2566.0,Fast Food,,9864.48,123501.58,0
CVSM-61,2013-02-01,3728.0,Fast Food,47.0,12562.16,141477.6,0
CVSM-61,2013-03-01,2468.0,Fast Food,41.0,10918.71,106099.32,0
CVSM-61,2013-04-01,1864.0,Fast Food,45.0,10519.2,66470.24,0
CVSM-61,2013-05-01,3203.0,Fast Food,45.0,13486.5,118190.7,0
CVSM-61,2013-06-01,3022.0,Fast Food,45.0,12074.85,123327.82,0
CVSM-61,2013-07-01,3971.0,Fast Food,47.0,13324.5,159673.91,0
CVSM-61,2013-08-01,3420.0,Fast Food,48.0,14014.08,139980.6,0
CVSM-61,2013-09-01,3219.0,Fast Food,46.0,15335.02,121903.53,0
CVSM-61,2013-10-01,3366.0,Fast Food,48.0,15618.24,133764.84,0
CVSM-61,2013-11-01,2951.0,Fast Food,42.0,13912.92,126184.76,0
CVSM-61,2013-12-01,2300.0,Fast Food,43.0,14511.21,83996.0,0
CVSM-61,2014-01-01,2636.0,Fast Food,40.0,14098.8,83640.28,0
CVSM-61,2014-02-01,2136.0,Fast Food,43.0,14300.51,63396.48,0
CVSM-61,2014-03-01,2862.0,Fast Food,43.0,15308.86,81738.72,0
CVSM-61,2014-04-01,3255.0,Fast Food,,12628.9,116756.85,0
CVSM-61,2014-05-01,3374.0,Fast Food,41.0,14349.18,125242.88,0
CVSM-61,2014-06-01,2370.0,Fast Food,47.0,16486.66,75674.1,0
CVSM-61,2014-07-01,3279.0,Fast Food,47.0,16358.82,110830.2,0
CVSM-61,2014-08-01,2923.0,Fast Food,44.0,14361.16,96488.23,0
CVSM-61,2014-09-01,3161.0,Fast Food,43.0,15417.65,91036.8,0
CVSM-61,2014-10-01,2884.0,Fast Food,46.0,15898.06,102237.8,0
CVSM-61,2014-11-01,2635.0,Fast Food,47.0,16925.64,88878.55,0
CVSM-61,2014-12-01,2892.0,Fast Food,39.0,12251.46,111342.0,0
CVSM-61,2015-01-01,,Fast Food,42.0,16343.46,50606.24,0
CVSM-61,2015-02-01,2202.0,Fast Food,45.0,16218.45,78523.32,0
CVSM-61,2015-03-01,3095.0,Fast Food,43.0,14000.37,100866.05,0
CVSM-61,2015-04-01,2688.0,Fast Food,45.0,15266.25,81070.08,0
CVSM-61,2015-05-01,3177.0,Fast Food,46.0,15835.96,105222.24,0
CVSM-61,2015-06-01,2625.0,Fast Food,49.0,19522.58,91796.25,0
CVSM-61,2015-07-01,3021.0,Fast Food,44.0,19876.12,103982.82,0
CVSM-61,2015-08-01,2845.0,Fast Food,46.0,17922.06,85719.85,0
CVSM-61,2015-09-01,3146.0,Fast Food,44.0,17068.04,95292.34,0
CVSM-61,2015-10-01,2232.0,Fast Food,,,89346.96,0
CVSM-61,2015-11-01,3248.0,Fast Food,44.0,19395.2,143626.56,0
CVSM-61,2015-12-01,2361.0,Fast Food,39.0,15348.06,77346.36,0
CVSM-61,2016-01-01,2058.0,Fast Food,51.0,23154.0,57685.74,0
CVSM-61,2016-02-01,3044.0,Fast Food,48.0,19799.04,109157.84,0
CVSM-61,2016-03-01,3367.0,Fast Food,47.0,21640.68,116868.57,0
CVSM-61,2016-04-01,2992.0,Fast Food,42.0,18934.02,112678.72,0
CVSM-61,2016-05-01,2600.0,Fast Food,45.0,18653.85,78052.0,0
CVSM-61,2016-06-01,3061.0,Fast Food,45.0,20317.05,89197.54,0
CVSM-61,2016-07-01,3223.0,Fast Food,43.0,18692.1,97463.52,0
CVSM-61,2016-08-01,2781.0,Fast Food,44.0,20483.32,93580.65,0
CVSM-61,2016-09-01,2733.0,Fast Food,45.0,18885.6,79038.36,0
CVSM-61,2016-10-01,3006.0,Fast Food,42.0,15340.92,84408.48,0
CVSM-61,2016-11-01,2635.0,Fast Food,47.0,19494.66,,0
CVSM-61,2016-12-01,,Fast Food,46.0,21921.3,111105.08,0
CVSM-61,2017-01-01,3093.0,Fast Food,52.0,27810.64,80170.56,0
CVSM-61,2017-02-01,5113.0,Fast Food,44.0,17977.52,189385.52,0
CVSM-61,2017-03-01,2791.0,Fast Food,45.0,20899.8,79236.49,0
CVSM-61,2017-04-01,3284.0,Fast Food,43.0,18179.11,101935.36,0
CVSM-61,2017-05-01,2862.0,Fast Food,40.0,18552.0,94159.8,0
CVSM-61,2017-06-01,2901.0,Fast Food,46.0,20728.06,81169.98,0
CVSM-61,2017-07-01,2315.0,Fast Food,44.0,19374.52,81603.75,0
CVSM-61,2017-08-01,3204.0,Fast Food,44.0,22232.32,92948.04,0
CVSM-61,2017-09-01,,Fast Food,48.0,20711.04,109095.84,0
CVSM-61,2017-10-01,2960.0,Fast Food,41.0,16543.91,114996.0,0
CVSM-61,2017-11-01,2641.0,Fast Food,53.0,18689.92,81369.21,0
CVSM-61,2017-12-01,3876.0,Fast Food,41.0,14916.62,158567.16,0
CVSM-61,2018-01-01,2331.0,Fast Food,47.0,18514.24,71445.15,0
CVSM-61,2018-02-01,,Fast Food,46.0,17895.84,,0
CVSM-61,2018-03-01,3606.0,Fast Food,44.0,15186.16,145646.34,0
CVSM-61,2018-04-01,2808.0,Fast Food,,16185.96,107995.68,0
CVSM-61,2018-05-01,2821.0,Fast Food,44.0,16765.32,112755.37,0
CVSM-61,2018-06-01,2854.0,Fast Food,43.0,18575.57,113018.4,0
CVSM-61,2018-07-01,,Fast Food,47.0,18016.98,,0
CVSM-61,2018-08-01,4769.0,Fast Food,47.0,21808.47,177454.49,0
CVSM-61,2018-09-01,3519.0,Fast Food,43.0,18986.22,178518.87,0
CVSM-61,2018-10-01,3017.0,Fast Food,43.0,16871.48,108581.83,0
CVSM-61,2018-11-01,3143.0,Fast Food,44.0,19934.64,114153.76,0
CVSM-61,2018-12-01,2777.0,Fast Food,40.0,16955.6,107081.12,0
CVSM-61,2019-01-01,2570.0,Fast Food,46.0,23355.12,90052.8,0
CVSM-61,2019-02-01,3485.0,Fast Food,46.0,22943.42,126749.45,0
CVSM-61,2019-03-01,3064.0,Fast Food,44.0,19981.28,105095.2,0
CVSM-61,2019-04-01,3018.0,Fast Food,46.0,18207.26,103426.86,0
CVSM-61,2019-05-01,4076.0,Fast Food,45.0,20850.75,141885.56,0
CVSM-61,2019-06-01,3624.0,Fast Food,47.0,24676.88,118396.08,0
CVSM-61,2019-07-01,2634.0,Fast Food,47.0,22075.9,98195.52,0
CVSM-61,2019-08-01,3227.0,Fast Food,43.0,19284.21,137728.36,0
CVSM-61,2019-09-01,3251.0,Fast Food,44.0,26641.12,123342.94,0
CVSM-61,2019-10-01,3104.0,Fast Food,50.0,24838.0,102556.16,0
CVSM-61,2019-11-01,3227.0,Fast Food,43.0,23244.94,110718.37,0
CVSM-61,2019-12-01,2519.0,Fast Food,43.0,19996.72,93505.28,0
CWVJ-79,2010-01-01,10084.0,Fast Food,109.0,32052.54,662518.8,0
CWVJ-79,2010-02-01,6974.0,Fast Food,105.0,28293.3,469977.86,0
CWVJ-79,2010-03-01,6911.0,Fast Food,99.0,31009.77,551497.8,0
CWVJ-79,2010-04-01,8965.0,Fast Food,116.0,39252.08,642162.95,0
CWVJ-79,2010-05-01,7894.0,Fast Food,110.0,37871.9,513978.34,0
CWVJ-79,2010-06-01,9980.0,Fast Food,109.0,29738.47,537123.6,0
CWVJ-79,2010-07-01,9097.0,Fast Food,104.0,38674.48,572838.09,0
CWVJ-79,2010-08-01,10370.0,Fast Food,111.0,32183.34,635266.2,0
CWVJ-79,2010-09-01,8998.0,Fast Food,112.0,29160.32,684747.8,0
CWVJ-79,2010-10-01,10120.0,Fast Food,104.0,28635.36,721050.0,0
CWVJ-79,2010-11-01,8922.0,Fast Food,114.0,35108.58,576450.42,0
CWVJ-79,2010-12-01,10723.0,Fast Food,113.0,34234.48,733453.2,0
CWVJ-79,2011-01-01,9866.0,Fast Food,113.0,27890.66,811478.5,0
CWVJ-79,2011-02-01,8945.0,Fast Food,96.0,27333.12,691627.4,0
CWVJ-79,2011-03-01,6391.0,Fast Food,108.0,28939.68,438039.14,0
CWVJ-79,2011-04-01,7856.0,Fast Food,96.0,21541.44,555812.0,0
CWVJ-79,2011-05-01,6650.0,Fast Food,93.0,22601.79,459049.5,0
CWVJ-79,2011-06-01,7844.0,Fast Food,114.0,25718.4,549236.88,0
CWVJ-79,2011-07-01,8145.0,Fast Food,113.0,30571.02,591164.1,0
CWVJ-79,2011-08-01,9935.0,Fast Food,113.0,31080.65,890275.35,0
CWVJ-79,2011-09-01,11884.0,Fast Food,106.0,28623.18,1082513.56,0
CWVJ-79,2011-10-01,9541.0,Fast Food,107.0,24056.81,877199.54,0
CWVJ-79,2011-11-01,9236.0,Fast Food,111.0,25588.83,,0
CWVJ-79,2011-12-01,,Fast Food,110.0,30402.9,884992.88,0
CWVJ-79,2012-01-01,10369.0,Fast Food,116.0,26816.88,1003926.58,0
CWVJ-79,2012-02-01,12728.0,Fast Food,115.0,25931.35,1000166.24,0
CWVJ-79,2012-03-01,11684.0,Fast Food,100.0,24234.0,1050391.6,0
CWVJ-79,2012-04-01,8509.0,Fast Food,103.0,21618.67,679869.1,0
CWVJ-79,2012-05-01,11950.0,Fast Food,113.0,27533.58,921345.0,0
CWVJ-79,2012-06-01,11908.0,Fast Food,99.0,19556.46,1177582.12,0
CWVJ-79,2012-07-01,9896.0,Fast Food,99.0,21243.42,686485.52,0
CWVJ-79,2012-08-01,10325.0,Fast Food,,,598643.5,0
CWVJ-79,2012-09-01,12066.0,Fast Food,96.0,24725.76,1025248.02,0
CWVJ-79,2012-10-01,9479.0,Fast Food,110.0,26678.3,767135.47,0
CWVJ-79,2012-11-01,12029.0,Fast Food,106.0,24878.2,1002376.57,0
CWVJ-79,2012-12-01,10712.0,Fast Food,107.0,30253.18,710419.84,0
CWVJ-79,2013-01-01,10019.0,Fast Food,112.0,32454.24,673076.42,0
CWVJ-79,2013-02-01,10899.0,Fast Food,106.0,26996.08,1012626.09,0
CWVJ-79,2013-03-01,8499.0,Fast Food,120.0,32077.2,618557.22,0
CWVJ-79,2013-04-01,11351.0,Fast Food,103.0,24867.29,864378.65,0
CWVJ-79,2013-05-01,7888.0,Fast Food,112.0,29472.8,788484.48,0
CWVJ-79,2013-06-01,11597.0,Fast Food,114.0,33451.02,,0
CWVJ-79,2013-07-01,9715.0,Fast Food,105.0,29307.6,948864.05,0
CWVJ-79,2013-08-01,10987.0,Fast Food,99.0,34843.05,905768.28,0
CWVJ-79,2013-09-01,8187.0,Fast Food,107.0,34982.58,576119.19,0
CWVJ-79,2013-10-01,8640.0,Fast Food,110.0,30004.7,765331.2,0
CWVJ-79,2013-11-01,9091.0,Fast Food,128.0,36007.68,824735.52,0
CWVJ-79,2013-12-01,12110.0,Fast Food,107.0,24684.9,1147785.8,0
CWVJ-79,2014-01-01,11164.0,Fast Food,102.0,30111.42,887091.44,0
CWVJ-79,2014-02-01,10392.0,Fast Food,98.0,32987.78,925199.76,0
CWVJ-79,2014-03-01,8559.0,Fast Food,101.0,26846.81,563438.97,0
CWVJ-79,2014-04-01,8093.0,Fast Food,109.0,33049.89,845151.99,0
CWVJ-79,2014-05-01,10660.0,Fast Food,111.0,31640.55,971126.0,0
CWVJ-79,2014-06-01,8466.0,Fast Food,112.0,36184.96,702678.0,0
CWVJ-79,2014-07-01,,Fast Food,114.0,32478.6,835541.46,0
CWVJ-79,2014-08-01,13699.0,Fast Food,109.0,31477.02,1345378.79,0
CWVJ-79,2014-09-01,8297.0,Fast Food,106.0,27658.58,780498.79,0
CWVJ-79,2014-10-01,9039.0,Fast Food,103.0,30376.76,763976.28,0
CWVJ-79,2014-11-01,7992.0,Fast Food,109.0,36410.36,884794.32,0
CWVJ-79,2014-12-01,10205.0,Fast Food,107.0,44943.21,965393.0,0
CWVJ-79,2015-01-01,7596.0,Fast Food,102.0,29999.22,819380.52,0
CWVJ-79,2015-02-01,11168.0,Fast Food,118.0,29384.36,1183472.96,0
CWVJ-79,2015-03-01,9340.0,Fast Food,108.0,39793.68,1008533.2,0
CWVJ-79,2015-04-01,8635.0,Fast Food,107.0,35586.06,1086801.1,0
CWVJ-79,2015-05-01,8329.0,Fast Food,114.0,29779.08,829235.24,0
CWVJ-79,2015-06-01,10086.0,Fast Food,116.0,53123.36,1177943.94,0
CWVJ-79,2015-07-01,10770.0,Fast Food,97.0,30022.47,1195685.4,0
CWVJ-79,2015-08-01,5558.0,Fast Food,106.0,26459.72,605766.42,0
CWVJ-79,2015-09-01,7799.0,Fast Food,125.0,37132.5,833869.08,0
CWVJ-79,2015-10-01,9842.0,Fast Food,118.0,32034.64,1102894.52,0
CWVJ-79,2015-11-01,10226.0,Fast Food,101.0,34413.73,1105941.9,0
CWVJ-79,2015-12-01,8761.0,Fast Food,110.0,30625.1,1083122.43,0
CWVJ-79,2016-01-01,10195.0,Fast Food,117.0,29155.23,1112886.2,0
CWVJ-79,2016-02-01,11624.0,Fast Food,108.0,31182.84,1274222.88,0
CWVJ-79,2016-03-01,9466.0,Fast Food,108.0,27549.72,881284.6,0
CWVJ-79,2016-04-01,10198.0,Fast Food,111.0,33921.6,1036932.64,0
CWVJ-79,2016-05-01,10826.0,Fast Food,111.0,33341.07,1073397.9,0
CWVJ-79,2016-06-01,,Fast Food,100.0,23991.0,,0
CWVJ-79,2016-07-01,9330.0,Fast Food,112.0,32749.92,984968.1,0
CWVJ-79,2016-08-01,10307.0,Fast Food,92.0,29003.0,1038224.11,0
CWVJ-79,2016-09-01,6071.0,Fast Food,120.0,35706.0,636605.06,0
CWVJ-79,2016-10-01,10326.0,Fast Food,114.0,30396.96,1045404.24,0
CWVJ-79,2016-11-01,10104.0,Fast Food,116.0,34271.04,1128414.72,0
CWVJ-79,2016-12-01,11049.0,Fast Food,115.0,27778.25,1203457.08,0
CWVJ-79,2017-01-01,10639.0,Fast Food,117.0,33345.0,1020386.49,0
CWVJ-79,2017-02-01,8876.0,Fast Food,114.0,30124.5,768217.8,0
CWVJ-79,2017-03-01,8742.0,Fast Food,97.0,29057.32,824632.86,0
CWVJ-79,2017-04-01,6929.0,Fast Food,104.0,26999.44,564020.6,0
CWVJ-79,2017-05-01,7901.0,Fast Food,99.0,29059.47,696631.17,0
CWVJ-79,2017-06-01,8343.0,Fast Food,,,603115.47,0
CWVJ-79,2017-07-01,9846.0,Fast Food,111.0,27187.23,798707.52,0
CWVJ-79,2017-08-01,12676.0,Fast Food,120.0,37563.6,1494246.88,0
CWVJ-79,2017-09-01,,Fast Food,116.0,35019.24,1267616.35,0
CWVJ-79,2017-10-01,9932.0,Fast Food,115.0,31006.3,891397.0,0
CWVJ-79,2017-11-01,11056.0,Fast Food,110.0,30938.6,857171.68,0
CWVJ-79,2017-12-01,10532.0,Fast Food,100.0,29298.0,870891.08,0
CWVJ-79,2018-01-01,9243.0,Fast Food,123.0,36024.24,798225.48,0
CWVJ-79,2018-02-01,15464.0,Fast Food,106.0,38965.6,1763050.64,0
CWVJ-79,2018-03-01,9549.0,Fast Food,107.0,32577.22,982114.65,0
CWVJ-79,2018-04-01,8528.0,Fast Food,115.0,34088.3,776303.84,0
CWVJ-79,2018-05-01,12336.0,Fast Food,127.0,38627.05,1288125.12,0
CWVJ-79,2018-06-01,10803.0,Fast Food,96.0,34670.4,1159161.9,0
CWVJ-79,2018-07-01,7398.0,Fast Food,111.0,27757.77,637337.7,0
CWVJ-79,2018-08-01,12603.0,Fast Food,101.0,33081.54,,0
CWVJ-79,2018-09-01,8363.0,Fast Food,98.0,29957.62,772323.05,0
CWVJ-79,2018-10-01,8473.0,Fast Food,103.0,25856.09,724949.88,0
CWVJ-79,2018-11-01,8754.0,Fast Food,103.0,31622.03,696643.32,0
CWVJ-79,2018-12-01,8977.0,Fast Food,104.0,28540.72,817266.08,0
CWVJ-79,2019-01-01,10321.0,Fast Food,91.0,28725.06,1067501.03,0
CWVJ-79,2019-02-01,8229.0,Fast Food,113.0,38482.15,719050.02,0
CWVJ-79,2019-03-01,10722.0,Fast Food,108.0,32027.4,1062871.86,0
CWVJ-79,2019-04-01,9233.0,Fast Food,105.0,31969.35,969834.32,0
CWVJ-79,2019-05-01,8289.0,Fast Food,108.0,26277.48,713185.56,0
CWVJ-79,2019-06-01,9758.0,Fast Food,110.0,29456.9,835675.12,0
CWVJ-79,2019-07-01,8270.0,Fast Food,113.0,29593.57,667058.2,0
CWVJ-79,2019-08-01,10443.0,Fast Food,109.0,27025.46,780718.68,0
CWVJ-79,2019-09-01,9250.0,Fast Food,121.0,31214.37,753967.5,0
CWVJ-79,2019-10-01,8230.0,Fast Food,108.0,35026.56,696258.0,0
CWVJ-79,2019-11-01,,Fast Food,105.0,27844.95,602420.18,0
CWVJ-79,2019-12-01,8242.0,Fast Food,112.0,31517.92,650376.22,0
CXGP-45,2010-01-01,6574.0,Hospitality,123.0,38014.38,380568.86,0
CXGP-45,2010-02-01,9444.0,Hospitality,103.0,33274.15,645119.64,0
CXGP-45,2010-03-01,10732.0,Hospitality,113.0,36905.8,554737.08,0
CXGP-45,2010-04-01,9992.0,Hospitality,105.0,31422.3,653976.4,0
CXGP-45,2010-05-01,7987.0,Hospitality,109.0,36982.61,469875.21,0
CXGP-45,2010-06-01,10627.0,Hospitality,106.0,31695.06,727524.42,0
CXGP-45,2010-07-01,10368.0,Hospitality,107.0,30451.13,625397.76,0
CXGP-45,2010-08-01,9738.0,Hospitality,119.0,34999.09,626640.3,0
CXGP-45,2010-09-01,11043.0,Hospitality,111.0,25327.98,788028.48,0
CXGP-45,2010-10-01,10544.0,Hospitality,124.0,,717940.96,0
CXGP-45,2010-11-01,10657.0,Hospitality,108.0,36602.28,866094.39,0
CXGP-45,2010-12-01,8885.0,Hospitality,127.0,39645.59,578502.35,0
CXGP-45,2011-01-01,11581.0,Hospitality,120.0,32287.2,864058.41,0
CXGP-45,2011-02-01,9400.0,Hospitality,115.0,33712.25,590226.0,0
CXGP-45,2011-03-01,10506.0,Hospitality,129.0,33502.59,764206.44,0
CXGP-45,2011-04-01,11686.0,Hospitality,111.0,39114.18,821876.38,0
CXGP-45,2011-05-01,10072.0,Hospitality,121.0,40532.58,580751.52,0
CXGP-45,2011-06-01,14125.0,Hospitality,100.0,26276.0,903717.5,0
