firm_id,date,sales_t,firm_sector
GXUL-07,2013-05-01,3871.0,Retail
GXUL-07,2013-06-01,3738.0,Retail
GXUL-07,2013-07-01,3759.0,Retail
GXUL-07,2013-08-01,3945.0,Retail
GXUL-07,2013-09-01,3419.0,Retail
GXUL-07,2013-10-01,3258.0,Retail
GXUL-07,2013-11-01,2799.0,Retail
GXUL-07,2013-12-01,3818.0,Retail
GXUL-07,2014-01-01,2896.0,Retail
GXUL-07,2014-02-01,2607.0,Retail
GXUL-07,2014-03-01,3529.0,Retail
GXUL-07,2014-04-01,4441.0,Retail
GXUL-07,2014-05-01,3156.0,Retail
GXUL-07,2014-06-01,4117.0,Retail
GXUL-07,2014-07-01,4311.0,Retail
GXUL-07,2014-08-01,4395.0,Retail
GXUL-07,2014-09-01,3394.0,Retail
GXUL-07,2014-10-01,3609.0,Retail
GXUL-07,2014-11-01,,Retail
GXUL-07,2014-12-01,4308.0,Retail
GXUL-07,2015-01-01,4201.0,Retail
GXUL-07,2015-02-01,4239.0,Retail
GXUL-07,2015-03-01,3291.0,Retail
GXUL-07,2015-04-01,3589.0,Retail
GXUL-07,2015-05-01,3191.0,Retail
GXUL-07,2015-06-01,3595.0,Retail
GXUL-07,2015-07-01,4994.0,Retail
GXUL-07,2015-08-01,2619.0,Retail
GXUL-07,2015-09-01,3831.0,Retail
GXUL-07,2015-10-01,4124.0,Retail
GXUL-07,2015-11-01,2423.0,Retail
GXUL-07,2015-12-01,3512.0,Retail
GXUL-07,2016-01-01,3460.0,Retail
GXUL-07,2016-02-01,4166.0,Retail
GXUL-07,2016-03-01,3498.0,Retail
GXUL-07,2016-04-01,4351.0,Retail
GXUL-07,2016-05-01,,Retail
GXUL-07,2016-06-01,3930.0,Retail
GXUL-07,2016-07-01,3205.0,Retail
GXUL-07,2016-08-01,3492.0,Retail
GXUL-07,2016-09-01,3162.0,Retail
GXUL-07,2016-10-01,3244.0,Retail
GXUL-07,2016-11-01,3372.0,Retail
GXUL-07,2016-12-01,,Retail
GXUL-07,2017-01-01,2675.0,Retail
GXUL-07,2017-02-01,2612.0,Retail
GXUL-07,2017-03-01,4080.0,Retail
GXUL-07,2017-04-01,3358.0,Retail
GXUL-07,2017-05-01,3156.0,Retail
GXUL-07,2017-06-01,3254.0,Retail
GXUL-07,2017-07-01,1974.0,Retail
GXUL-07,2017-08-01,2601.0,Retail
GXUL-07,2017-09-01,2327.0,Retail
GXUL-07,2017-10-01,3417.0,Retail
GXUL-07,2017-11-01,2609.0,Retail
GXUL-07,2017-12-01,2499.0,Retail
GXUL-07,2018-01-01,2320.0,Retail
GXUL-07,2018-02-01,2896.0,Retail
GXUL-07,2018-03-01,2575.0,Retail
GXUL-07,2018-04-01,2377.0,Retail
GXUL-07,2018-05-01,2619.0,Retail
GXUL-07,2018-06-01,3235.0,Retail
GXUL-07,2018-07-01,2630.0,Retail
GXUL-07,2018-08-01,2586.0,Retail
GXUL-07,2018-09-01,3448.0,Retail
GXUL-07,2018-10-01,3118.0,Retail
GXUL-07,2018-11-01,3253.0,Retail
GXUL-07,2018-12-01,2327.0,Retail
GXUL-07,2019-01-01,2810.0,Retail
GXUL-07,2019-02-01,2277.0,Retail
GXUL-07,2019-03-01,2251.0,Retail
GXUL-07,2019-04-01,2679.0,Retail
GXUL-07,2019-05-01,2214.0,Retail
GXUL-07,2019-06-01,2413.0,Retail
GXUL-07,2019-07-01,2688.0,Retail
GXUL-07,2019-08-01,2075.0,Retail
GXUL-07,2019-09-01,2680.0,Retail
GXUL-07,2019-10-01,2430.0,Retail
GXUL-07,2019-11-01,1712.0,Retail
GXUL-07,2019-12-01,2153.0,Retail
HESF-31,2010-01-01,7384.0,Retail
HESF-31,2010-02-01,11073.0,Retail
HESF-31,2010-03-01,10502.0,Retail
HESF-31,2010-04-01,9147.0,Retail
HESF-31,2010-05-01,8650.0,Retail
HESF-31,2010-06-01,,Retail
HESF-31,2010-07-01,9186.0,Retail
HESF-31,2010-08-01,9241.0,Retail
HESF-31,2010-09-01,11708.0,Retail
HESF-31,2010-10-01,7863.0,Retail
HESF-31,2010-11-01,8164.0,Retail
HESF-31,2010-12-01,8776.0,Retail
HESF-31,2011-01-01,,Retail
HESF-31,2011-02-01,,Retail
HESF-31,2011-03-01,8327.0,Retail
HESF-31,2011-04-01,6630.0,Retail
HESF-31,2011-05-01,6051.0,Retail
HESF-31,2011-06-01,7359.0,Retail
HESF-31,2011-07-01,8966.0,Retail
HESF-31,2011-08-01,9327.0,Retail
HESF-31,2011-09-01,7152.0,Retail
HESF-31,2011-10-01,5123.0,Retail
HESF-31,2011-11-01,6637.0,Retail
HESF-31,2011-12-01,6545.0,Retail
HESF-31,2012-01-01,8021.0,Retail
HESF-31,2012-02-01,7541.0,Retail
HESF-31,2012-03-01,9180.0,Retail
HESF-31,2012-04-01,8911.0,Retail
HESF-31,2012-05-01,8751.0,Retail
HESF-31,2012-06-01,10872.0,Retail
HESF-31,2012-07-01,7148.0,Retail
HESF-31,2012-08-01,8473.0,Retail
HESF-31,2012-09-01,7280.0,Retail
HESF-31,2012-10-01,9440.0,Retail
HESF-31,2012-11-01,9641.0,Retail
HESF-31,2012-12-01,8359.0,Retail
HESF-31,2013-01-01,7781.0,Retail
HESF-31,2013-02-01,,Retail
HESF-31,2013-03-01,9608.0,Retail
HESF-31,2013-04-01,7940.0,Retail
HESF-31,2013-05-01,10481.0,Retail
HESF-31,2013-06-01,10440.0,Retail
HESF-31,2013-07-01,7847.0,Retail
HESF-31,2013-08-01,9661.0,Retail
HESF-31,2013-09-01,,Retail
HESF-31,2013-10-01,8012.0,Retail
HESF-31,2013-11-01,8109.0,Retail
HESF-31,2013-12-01,10311.0,Retail
HESF-31,2014-01-01,8576.0,Retail
HESF-31,2014-02-01,7024.0,Retail
HESF-31,2014-03-01,,Retail
HESF-31,2014-04-01,8410.0,Retail
HESF-31,2014-05-01,7147.0,Retail
HESF-31,2014-06-01,8698.0,Retail
HESF-31,2014-07-01,10177.0,Retail
HESF-31,2014-08-01,6137.0,Retail
HESF-31,2014-09-01,7760.0,Retail
HESF-31,2014-10-01,8275.0,Retail
HESF-31,2014-11-01,8840.0,Retail
HESF-31,2014-12-01,9613.0,Retail
HESF-31,2015-01-01,9006.0,Retail
HESF-31,2015-02-01,9870.0,Retail
HESF-31,2015-03-01,8476.0,Retail
HESF-31,2015-04-01,11780.0,Retail
HESF-31,2015-05-01,8119.0,Retail
HESF-31,2015-06-01,8294.0,Retail
HESF-31,2015-07-01,11285.0,Retail
HESF-31,2015-08-01,10072.0,Retail
HESF-31,2015-09-01,6553.0,Retail
HESF-31,2015-10-01,8272.0,Retail
HESF-31,2015-11-01,10202.0,Retail
HESF-31,2015-12-01,11327.0,Retail
HESF-31,2016-01-01,7548.0,Retail
HESF-31,2016-02-01,7318.0,Retail
HESF-31,2016-03-01,9965.0,Retail
HESF-31,2016-04-01,9487.0,Retail
HESF-31,2016-05-01,8176.0,Retail
HESF-31,2016-06-01,,Retail
HESF-31,2016-07-01,13583.0,Retail
HESF-31,2016-08-01,,Retail
HESF-31,2016-09-01,,Retail
HESF-31,2016-10-01,8945.0,Retail
HESF-31,2016-11-01,11483.0,Retail
HESF-31,2016-12-01,10127.0,Retail
HESF-31,2017-01-01,13677.0,Retail
HESF-31,2017-02-01,9094.0,Retail
HESF-31,2017-03-01,7889.0,Retail
HESF-31,2017-04-01,9252.0,Retail
HESF-31,2017-05-01,11063.0,Retail
HESF-31,2017-06-01,9581.0,Retail
HESF-31,2017-07-01,7421.0,Retail
HESF-31,2017-08-01,9736.0,Retail
HESF-31,2017-09-01,10668.0,Retail
HESF-31,2017-10-01,8013.0,Retail
HESF-31,2017-11-01,7812.0,Retail
HESF-31,2017-12-01,8912.0,Retail
HESF-31,2018-01-01,,Retail
HESF-31,2018-02-01,7517.0,Retail
HESF-31,2018-03-01,6494.0,Retail
HESF-31,2018-04-01,9194.0,Retail
HESF-31,2018-05-01,8958.0,Retail
HESF-31,2018-06-01,7584.0,Retail
HESF-31,2018-07-01,7411.0,Retail
HESF-31,2018-08-01,12739.0,Retail
HESF-31,2018-09-01,8932.0,Retail
HESF-31,2018-10-01,9698.0,Retail
HESF-31,2018-11-01,10284.0,Retail
HESF-31,2018-12-01,9102.0,Retail
HESF-31,2019-01-01,9124.0,Retail
HESF-31,2019-02-01,7954.0,Retail
HESF-31,2019-03-01,8915.0,Retail
HESF-31,2019-04-01,6758.0,Retail
HESF-31,2019-05-01,7695.0,Retail
HESF-31,2019-06-01,8438.0,Retail
HESF-31,2019-07-01,9162.0,Retail
HESF-31,2019-08-01,8066.0,Retail
HESF-31,2019-09-01,8541.0,Retail
HESF-31,2019-10-01,9464.0,Retail
HESF-31,2019-11-01,9277.0,Retail
HESF-31,2019-12-01,10573.0,Retail
HEWB-45,2010-01-01,,Hospitality
HEWB-45,2010-02-01,2973.0,Hospitality
HEWB-45,2010-03-01,2208.0,Hospitality
HEWB-45,2010-04-01,2978.0,Hospitality
HEWB-45,2010-05-01,2373.0,Hospitality
HEWB-45,2010-06-01,3158.0,Hospitality
HEWB-45,2010-07-01,4474.0,Hospitality
HEWB-45,2010-08-01,2853.0,Hospitality
HEWB-45,2010-09-01,2905.0,Hospitality
HEWB-45,2010-10-01,3659.0,Hospitality
HEWB-45,2010-11-01,2433.0,Hospitality
HEWB-45,2010-12-01,3184.0,Hospitality
HEWB-45,2011-01-01,2240.0,Hospitality
HEWB-45,2011-02-01,2868.0,Hospitality
HEWB-45,2011-03-01,2672.0,Hospitality
HEWB-45,2011-04-01,3570.0,Hospitality
HEWB-45,2011-05-01,2186.0,Hospitality
HEWB-45,2011-06-01,2983.0,Hospitality
HEWB-45,2011-07-01,3024.0,Hospitality
HEWB-45,2011-08-01,2854.0,Hospitality
HEWB-45,2011-09-01,2579.0,Hospitality
HEWB-45,2011-10-01,2563.0,Hospitality
HEWB-45,2011-11-01,2812.0,Hospitality
HEWB-45,2011-12-01,2410.0,Hospitality
HEWB-45,2012-01-01,3073.0,Hospitality
HEWB-45,2012-02-01,2104.0,Hospitality
HEWB-45,2012-03-01,3242.0,Hospitality
HEWB-45,2012-04-01,3071.0,Hospitality
HEWB-45,2012-05-01,2790.0,Hospitality
HEWB-45,2012-06-01,2221.0,Hospitality
HEWB-45,2012-07-01,3072.0,Hospitality
HEWB-45,2012-08-01,3348.0,Hospitality
HEWB-45,2012-09-01,2312.0,Hospitality
HEWB-45,2012-10-01,2516.0,Hospitality
HEWB-45,2012-11-01,2698.0,Hospitality
HEWB-45,2012-12-01,2771.0,Hospitality
HEWB-45,2013-01-01,3446.0,Hospitality
HEWB-45,2013-02-01,3025.0,Hospitality
HEWB-45,2013-03-01,3981.0,Hospitality
HEWB-45,2013-04-01,3007.0,Hospitality
HEWB-45,2013-05-01,3395.0,Hospitality
HEWB-45,2013-06-01,,Hospitality
HEWB-45,2013-07-01,3659.0,Hospitality
HEWB-45,2013-08-01,4545.0,Hospitality
HEWB-45,2013-09-01,3469.0,Hospitality
HEWB-45,2013-10-01,3256.0,Hospitality
HEWB-45,2013-11-01,2904.0,Hospitality
HEWB-45,2013-12-01,2697.0,Hospitality
HEWB-45,2014-01-01,3683.0,Hospitality
HEWB-45,2014-02-01,2477.0,Hospitality
HEWB-45,2014-03-01,2781.0,Hospitality
HEWB-45,2014-04-01,3696.0,Hospitality
HEWB-45,2014-05-01,2327.0,Hospitality
HEWB-45,2014-06-01,2968.0,Hospitality
HEWB-45,2014-07-01,3160.0,Hospitality
HEWB-45,2014-08-01,3422.0,Hospitality
HEWB-45,2014-09-01,2931.0,Hospitality
HEWB-45,2014-10-01,3063.0,Hospitality
HEWB-45,2014-11-01,2356.0,Hospitality
HEWB-45,2014-12-01,2502.0,Hospitality
HEWB-45,2015-01-01,2927.0,Hospitality
HEWB-45,2015-02-01,3122.0,Hospitality
HEWB-45,2015-03-01,2563.0,Hospitality
HEWB-45,2015-04-01,2641.0,Hospitality
HEWB-45,2015-05-01,2513.0,Hospitality
HEWB-45,2015-06-01,3424.0,Hospitality
HEWB-45,2015-07-01,2631.0,Hospitality
HEWB-45,2015-08-01,2731.0,Hospitality
HEWB-45,2015-09-01,3072.0,Hospitality
HEWB-45,2015-10-01,3050.0,Hospitality
HEWB-45,2015-11-01,3282.0,Hospitality
HEWB-45,2015-12-01,3139.0,Hospitality
HEWB-45,2016-01-01,3318.0,Hospitality
HEWB-45,2016-02-01,3777.0,Hospitality
HEWB-45,2016-03-01,3139.0,Hospitality
HEWB-45,2016-04-01,3733.0,Hospitality
HEWB-45,2016-05-01,2942.0,Hospitality
HEWB-45,2016-06-01,3219.0,Hospitality
HEWB-45,2016-07-01,,Hospitality
HEWB-45,2016-08-01,2847.0,Hospitality
HEWB-45,2016-09-01,3181.0,Hospitality
HEWB-45,2016-10-01,2617.0,Hospitality
HEWB-45,2016-11-01,2012.0,Hospitality
HEWB-45,2016-12-01,2959.0,Hospitality
HEWB-45,2017-01-01,3373.0,Hospitality
HEWB-45,2017-02-01,3669.0,Hospitality
HEWB-45,2017-03-01,2749.0,Hospitality
HEWB-45,2017-04-01,3783.0,Hospitality
HEWB-45,2017-05-01,,Hospitality
HEWB-45,2017-06-01,2456.0,Hospitality
HEWB-45,2017-07-01,3087.0,Hospitality
HEWB-45,2017-08-01,2772.0,Hospitality
HEWB-45,2017-09-01,3594.0,Hospitality
HEWB-45,2017-10-01,2603.0,Hospitality
HEWB-45,2017-11-01,2347.0,Hospitality
HEWB-45,2017-12-01,3043.0,Hospitality
HEWB-45,2018-01-01,3594.0,Hospitality
HEWB-45,2018-02-01,2812.0,Hospitality
HEWB-45,2018-03-01,2771.0,Hospitality
HEWB-45,2018-04-01,3073.0,Hospitality
HEWB-45,2018-05-01,2704.0,Hospitality
HEWB-45,2018-06-01,2838.0,Hospitality
HEWB-45,2018-07-01,2745.0,Hospitality
HEWB-45,2018-08-01,3625.0,Hospitality
HEWB-45,2018-09-01,3284.0,Hospitality
HEWB-45,2018-10-01,3802.0,Hospitality
HEWB-45,2018-11-01,3223.0,Hospitality
HEWB-45,2018-12-01,2249.0,Hospitality
HEWB-45,2019-01-01,2613.0,Hospitality
HEWB-45,2019-02-01,2611.0,Hospitality
HEWB-45,2019-03-01,2164.0,Hospitality
HEWB-45,2019-04-01,2578.0,Hospitality
HEWB-45,2019-05-01,2722.0,Hospitality
HEWB-45,2019-06-01,3112.0,Hospitality
HEWB-45,2019-07-01,3052.0,Hospitality
HEWB-45,2019-08-01,3781.0,Hospitality
HEWB-45,2019-09-01,3147.0,Hospitality
HEWB-45,2019-10-01,,Hospitality
HEWB-45,2019-11-01,3780.0,Hospitality
HEWB-45,2019-12-01,2770.0,Hospitality
HJUU-82,2010-01-01,12108.0,Retail
HJUU-82,2010-02-01,15670.0,Retail
HJUU-82,2010-03-01,15171.0,Retail
HJUU-82,2010-04-01,14334.0,Retail
HJUU-82,2010-05-01,13518.0,Retail
HJUU-82,2010-06-01,21083.0,Retail
HJUU-82,2010-07-01,14233.0,Retail
HJUU-82,2010-08-01,13488.0,Retail
HJUU-82,2010-09-01,12347.0,Retail
HJUU-82,2010-10-01,14453.0,Retail
HJUU-82,2010-11-01,12452.0,Retail
HJUU-82,2010-12-01,17234.0,Retail
HJUU-82,2011-01-01,17391.0,Retail
HJUU-82,2011-02-01,18723.0,Retail
HJUU-82,2011-03-01,18252.0,Retail
HJUU-82,2011-04-01,14107.0,Retail
HJUU-82,2011-05-01,8528.0,Retail
HJUU-82,2011-06-01,11439.0,Retail
HJUU-82,2011-07-01,13800.0,Retail
HJUU-82,2011-08-01,13185.0,Retail
HJUU-82,2011-09-01,13828.0,Retail
HJUU-82,2011-10-01,12919.0,Retail
HJUU-82,2011-11-01,14597.0,Retail
HJUU-82,2011-12-01,10337.0,Retail
HJUU-82,2012-01-01,13095.0,Retail
HJUU-82,2012-02-01,11902.0,Retail
HJUU-82,2012-03-01,14280.0,Retail
HJUU-82,2012-04-01,11078.0,Retail
HJUU-82,2012-05-01,11000.0,Retail
HJUU-82,2012-06-01,15819.0,Retail
HJUU-82,2012-07-01,14349.0,Retail
HJUU-82,2012-08-01,13429.0,Retail
HJUU-82,2012-09-01,11913.0,Retail
HJUU-82,2012-10-01,13636.0,Retail
HJUU-82,2012-11-01,13883.0,Retail
HJUU-82,2012-12-01,14529.0,Retail
HJUU-82,2013-01-01,16292.0,Retail
HJUU-82,2013-02-01,12976.0,Retail
HJUU-82,2013-03-01,,Retail
HJUU-82,2013-04-01,12761.0,Retail
HJUU-82,2013-05-01,10827.0,Retail
HJUU-82,2013-06-01,12954.0,Retail
HJUU-82,2013-07-01,11111.0,Retail
HJUU-82,2013-08-01,8886.0,Retail
HJUU-82,2013-09-01,,Retail
HJUU-82,2013-10-01,8652.0,Retail
HJUU-82,2013-11-01,11990.0,Retail
HJUU-82,2013-12-01,10075.0,Retail
HJUU-82,2014-01-01,11226.0,Retail
HJUU-82,2014-02-01,12570.0,Retail
HJUU-82,2014-03-01,10304.0,Retail
HJUU-82,2014-04-01,11422.0,Retail
HJUU-82,2014-05-01,12135.0,Retail
HJUU-82,2014-06-01,11927.0,Retail
HJUU-82,2014-07-01,10596.0,Retail
HJUU-82,2014-08-01,9464.0,Retail
HJUU-82,2014-09-01,15502.0,Retail
HJUU-82,2014-10-01,9746.0,Retail
HJUU-82,2014-11-01,11087.0,Retail
HJUU-82,2014-12-01,9350.0,Retail
HJUU-82,2015-01-01,11890.0,Retail
HJUU-82,2015-02-01,10556.0,Retail
HJUU-82,2015-03-01,13319.0,Retail
HJUU-82,2015-04-01,14514.0,Retail
HJUU-82,2015-05-01,14400.0,Retail
HJUU-82,2015-06-01,11735.0,Retail
HJUU-82,2015-07-01,16217.0,Retail
HJUU-82,2015-08-01,10172.0,Retail
HJUU-82,2015-09-01,14015.0,Retail
HJUU-82,2015-10-01,9502.0,Retail
HJUU-82,2015-11-01,14412.0,Retail
HJUU-82,2015-12-01,13838.0,Retail
HJUU-82,2016-01-01,11328.0,Retail
HJUU-82,2016-02-01,10187.0,Retail
HJUU-82,2016-03-01,10334.0,Retail
HJUU-82,2016-04-01,10827.0,Retail
HJUU-82,2016-05-01,12888.0,Retail
HJUU-82,2016-06-01,12845.0,Retail
HJUU-82,2016-07-01,14362.0,Retail
HJUU-82,2016-08-01,14166.0,Retail
HJUU-82,2016-09-01,15257.0,Retail
HJUU-82,2016-10-01,12914.0,Retail
HJUU-82,2016-11-01,10787.0,Retail
HJUU-82,2016-12-01,11887.0,Retail
HJUU-82,2017-01-01,12634.0,Retail
HJUU-82,2017-02-01,16809.0,Retail
HJUU-82,2017-03-01,10781.0,Retail
HJUU-82,2017-04-01,12107.0,Retail
HJUU-82,2017-05-01,12517.0,Retail
HJUU-82,2017-06-01,8759.0,Retail
HJUU-82,2017-07-01,10449.0,Retail
HJUU-82,2017-08-01,9360.0,Retail
HJUU-82,2017-09-01,10647.0,Retail
HJUU-82,2017-10-01,11529.0,Retail
HJUU-82,2017-11-01,10554.0,Retail
HJUU-82,2017-12-01,12127.0,Retail
HJUU-82,2018-01-01,,Retail
HJUU-82,2018-02-01,9334.0,Retail
HJUU-82,2018-03-01,9270.0,Retail
HJUU-82,2018-04-01,10212.0,Retail
HJUU-82,2018-05-01,9179.0,Retail
HJUU-82,2018-06-01,8474.0,Retail
HJUU-82,2018-07-01,11929.0,Retail
HJUU-82,2018-08-01,11007.0,Retail
HJUU-82,2018-09-01,9748.0,Retail
HJUU-82,2018-10-01,10743.0,Retail
HJUU-82,2018-11-01,9556.0,Retail
HJUU-82,2018-12-01,6511.0,Retail
HJUU-82,2019-01-01,10731.0,Retail
HJUU-82,2019-02-01,10607.0,Retail
HJUU-82,2019-03-01,9383.0,Retail
HJUU-82,2019-04-01,8597.0,Retail
HJUU-82,2019-05-01,,Retail
HJUU-82,2019-06-01,12413.0,Retail
HJUU-82,2019-07-01,8744.0,Retail
HJUU-82,2019-08-01,11228.0,Retail
HJUU-82,2019-09-01,9207.0,Retail
HJUU-82,2019-10-01,7801.0,Retail
HJUU-82,2019-11-01,10152.0,Retail
HJUU-82,2019-12-01,,Retail
HKYA-83,2010-01-01,11548.0,Fast Food
HKYA-83,2010-02-01,12613.0,Fast Food
HKYA-83,2010-03-01,9041.0,Fast Food
HKYA-83,2010-04-01,12167.0,Fast Food
HKYA-83,2010-05-01,14075.0,Fast Food
HKYA-83,2010-06-01,8718.0,Fast Food
HKYA-83,2010-07-01,10847.0,Fast Food
HKYA-83,2010-08-01,8975.0,Fast Food
HKYA-83,2010-09-01,13206.0,Fast Food
HKYA-83,2010-10-01,9721.0,Fast Food
HKYA-83,2010-11-01,15780.0,Fast Food
HKYA-83,2010-12-01,11971.0,Fast Food
HKYA-83,2011-01-01,8809.0,Fast Food
HKYA-83,2011-02-01,8452.0,Fast Food
HKYA-83,2011-03-01,8000.0,Fast Food
HKYA-83,2011-04-01,11011.0,Fast Food
HKYA-83,2011-05-01,12940.0,Fast Food
HKYA-83,2011-06-01,11687.0,Fast Food
HKYA-83,2011-07-01,13511.0,Fast Food
HKYA-83,2011-08-01,11480.0,Fast Food
HKYA-83,2011-09-01,11256.0,Fast Food
HKYA-83,2011-10-01,,Fast Food
HKYA-83,2011-11-01,10877.0,Fast Food
HKYA-83,2011-12-01,9365.0,Fast Food
HKYA-83,2012-01-01,,Fast Food
HKYA-83,2012-02-01,11379.0,Fast Food
HKYA-83,2012-03-01,13308.0,Fast Food
HKYA-83,2012-04-01,10450.0,Fast Food
HKYA-83,2012-05-01,9250.0,Fast Food
HKYA-83,2012-06-01,8962.0,Fast Food
HKYA-83,2012-07-01,11281.0,Fast Food
HKYA-83,2012-08-01,9544.0,Fast Food
HKYA-83,2012-09-01,10383.0,Fast Food
HKYA-83,2012-10-01,13805.0,Fast Food
HKYA-83,2012-11-01,10416.0,Fast Food
HKYA-83,2012-12-01,14640.0,Fast Food
HKYA-83,2013-01-01,10037.0,Fast Food
HKYA-83,2013-02-01,9682.0,Fast Food
HKYA-83,2013-03-01,12108.0,Fast Food
HKYA-83,2013-04-01,7537.0,Fast Food
HKYA-83,2013-05-01,11352.0,Fast Food
HKYA-83,2013-06-01,8584.0,Fast Food
HKYA-83,2013-07-01,13189.0,Fast Food
HKYA-83,2013-08-01,10343.0,Fast Food
HKYA-83,2013-09-01,12544.0,Fast Food
HKYA-83,2013-10-01,10752.0,Fast Food
HKYA-83,2013-11-01,9400.0,Fast Food
HKYA-83,2013-12-01,12565.0,Fast Food
HKYA-83,2014-01-01,12442.0,Fast Food
HKYA-83,2014-02-01,9226.0,Fast Food
HKYA-83,2014-03-01,8085.0,Fast Food
HKYA-83,2014-04-01,11377.0,Fast Food
HKYA-83,2014-05-01,9859.0,Fast Food
HKYA-83,2014-06-01,7981.0,Fast Food
HKYA-83,2014-07-01,13289.0,Fast Food
HKYA-83,2014-08-01,9613.0,Fast Food
HKYA-83,2014-09-01,14414.0,Fast Food
HKYA-83,2014-10-01,11500.0,Fast Food
HKYA-83,2014-11-01,9209.0,Fast Food
HKYA-83,2014-12-01,7881.0,Fast Food
HKYA-83,2015-01-01,8449.0,Fast Food
HKYA-83,2015-02-01,8375.0,Fast Food
HKYA-83,2015-03-01,7574.0,Fast Food
HKYA-83,2015-04-01,7536.0,Fast Food
HKYA-83,2015-05-01,11067.0,Fast Food
HKYA-83,2015-06-01,9261.0,Fast Food
HKYA-83,2015-07-01,9444.0,Fast Food
HKYA-83,2015-08-01,10901.0,Fast Food
HKYA-83,2015-09-01,9685.0,Fast Food
HKYA-83,2015-10-01,9868.0,Fast Food
HKYA-83,2015-11-01,8749.0,Fast Food
HKYA-83,2015-12-01,7880.0,Fast Food
HKYA-83,2016-01-01,10531.0,Fast Food
HKYA-83,2016-02-01,,Fast Food
HKYA-83,2016-03-01,9841.0,Fast Food
HKYA-83,2016-04-01,9689.0,Fast Food
HKYA-83,2016-05-01,10885.0,Fast Food
HKYA-83,2016-06-01,6942.0,Fast Food
HKYA-83,2016-07-01,8847.0,Fast Food
HKYA-83,2016-08-01,8346.0,Fast Food
HKYA-83,2016-09-01,7727.0,Fast Food
HKYA-83,2016-10-01,11195.0,Fast Food
HKYA-83,2016-11-01,7346.0,Fast Food
HKYA-83,2016-12-01,7651.0,Fast Food
HKYA-83,2017-01-01,10844.0,Fast Food
HKYA-83,2017-02-01,8226.0,Fast Food
HKYA-83,2017-03-01,7424.0,Fast Food
HKYA-83,2017-04-01,7160.0,Fast Food
HKYA-83,2017-05-01,5854.0,Fast Food
HKYA-83,2017-06-01,9133.0,Fast Food
HKYA-83,2017-07-01,7728.0,Fast Food
HKYA-83,2017-08-01,6900.0,Fast Food
HKYA-83,2017-09-01,11298.0,Fast Food
HKYA-83,2017-10-01,7620.0,Fast Food
HKYA-83,2017-11-01,9370.0,Fast Food
HKYA-83,2017-12-01,8955.0,Fast Food
HKYA-83,2018-01-01,9700.0,Fast Food
HKYA-83,2018-02-01,10136.0,Fast Food
HKYA-83,2018-03-01,9302.0,Fast Food
HKYA-83,2018-04-01,7783.0,Fast Food
HKYA-83,2018-05-01,11513.0,Fast Food
HKYA-83,2018-06-01,9443.0,Fast Food
HKYA-83,2018-07-01,10949.0,Fast Food
HKYA-83,2018-08-01,10296.0,Fast Food
HKYA-83,2018-09-01,9855.0,Fast Food
HKYA-83,2018-10-01,11336.0,Fast Food
HKYA-83,2018-11-01,,Fast Food
HKYA-83,2018-12-01,8466.0,Fast Food
HKYA-83,2019-01-01,8847.0,Fast Food
HKYA-83,2019-02-01,,Fast Food
HKYA-83,2019-03-01,13670.0,Fast Food
HKYA-83,2019-04-01,8678.0,Fast Food
HKYA-83,2019-05-01,7383.0,Fast Food
HKYA-83,2019-06-01,11600.0,Fast Food
HKYA-83,2019-07-01,8862.0,Fast Food
HKYA-83,2019-08-01,11178.0,Fast Food
HKYA-83,2019-09-01,9943.0,Fast Food
HKYA-83,2019-10-01,7778.0,Fast Food
HKYA-83,2019-11-01,8249.0,Fast Food
HKYA-83,2019-12-01,6799.0,Fast Food
HLPO-48,2010-01-01,9820.0,Retail
HLPO-48,2010-02-01,11656.0,Retail
HLPO-48,2010-03-01,9527.0,Retail
HLPO-48,2010-04-01,11320.0,Retail
HLPO-48,2010-05-01,8445.0,Retail
HLPO-48,2010-06-01,11784.0,Retail
HLPO-48,2010-07-01,11763.0,Retail
HLPO-48,2010-08-01,9683.0,Retail
HLPO-48,2010-09-01,11302.0,Retail
HLPO-48,2010-10-01,9425.0,Retail
HLPO-48,2010-11-01,12701.0,Retail
HLPO-48,2010-12-01,12053.0,Retail
HLPO-48,2011-01-01,11785.0,Retail
HLPO-48,2011-02-01,10777.0,Retail
HLPO-48,2011-03-01,9467.0,Retail
HLPO-48,2011-04-01,13355.0,Retail
HLPO-48,2011-05-01,14852.0,Retail
HLPO-48,2011-06-01,14025.0,Retail
HLPO-48,2011-07-01,13636.0,Retail
HLPO-48,2011-08-01,12611.0,Retail
HLPO-48,2011-09-01,12872.0,Retail
HLPO-48,2011-10-01,12825.0,Retail
HLPO-48,2011-11-01,11051.0,Retail
HLPO-48,2011-12-01,11735.0,Retail
HLPO-48,2012-01-01,10911.0,Retail
HLPO-48,2012-02-01,12671.0,Retail
HLPO-48,2012-03-01,10909.0,Retail
HLPO-48,2012-04-01,10983.0,Retail
HLPO-48,2012-05-01,10257.0,Retail
HLPO-48,2012-06-01,13479.0,Retail
HLPO-48,2012-07-01,8938.0,Retail
HLPO-48,2012-08-01,14675.0,Retail
HLPO-48,2012-09-01,12788.0,Retail
HLPO-48,2012-10-01,12366.0,Retail
HLPO-48,2012-11-01,15814.0,Retail
HLPO-48,2012-12-01,,Retail
HLPO-48,2013-01-01,10684.0,Retail
